-106.174065,-113.9119924,-0.022663302,-109.13756,-125.6759766,-0.023115569
-119.05352,-113.9119924,-0.022663302,-97.42347,-117.2960884,-0.023015067
-96.318825,-111.1186963,-0.022512548,-101.2825,-112.6405949,-0.022864313
-98.48167,-111.1186963,-0.022311543,-105.83393,-115.433891,-0.022713559
-128.76567,-123.2229793,-0.022211041,-122.13261,-119.1582858,-0.022613057
-97.53271,-112.2363788,-0.022060287,-96.18522,-115.433891,-0.022462303
-104.62639,-106.4632028,-0.021909533,-95.42261,-111.7094962,-0.022261298
-102.13593,-114.1732097,-0.021758779,-118.16052,-113.5716936,-0.022110544
-101.51122,-111.1186963,-0.021608026,-119.175186,-111.7094962,-0.022010042
-100.79198,-111.1186963,-0.021457272,-93.48495,-111.7094962,-0.021859288
-100.07495,-108.3254002,-0.021306518,-92.73348,-109.8472988,-0.021658283
-99.35533,-111.1186963,-0.021155764,-124.59752,-109.8472988,-0.02155778
-98.67524,-104.1177079,-0.02100501,-92.449104,-107.0540027,-0.021407026
-98.01226,-105.5321041,-0.020854257,-90.74501,-107.0540027,-0.021206021
-97.34941,-110.1875976,-0.020703503,-113.66771,-107.9851014,-0.021055268
-96.685616,-103.6699067,-0.020552749,-114.734436,-106.122904,-0.020954765
-96.02275,-101.8077093,-0.020401995,-85.2178,-103.3296079,-0.02075376
-95.35804,-103.6699067,-0.020251242,-112.3073,-103.3296079,-0.020603006
-94.693016,-104.6010054,-0.020100488,-93.68119,-105.1918053,-0.020452253
-94.02887,-99.7234317,-0.019949734,-93.7473,-102.3985092,-0.020301499
-93.362434,-97.15221584,-0.01979898,-92.8917,-99.60521313,-0.020150745
-84.16168,-100.8766106,-0.019597975,-92.163246,-100.5363118,-0.019999991
-108.51773,-100.9867406,-0.019447222,-91.42809,-100.5363118,-0.019849238
-90.42374,-96.22111715,-0.019296468,-90.68859,-98.67411444,-0.019698484
-81.83605,-96.18562072,-0.019095463,-89.95212,-96.81191704,-0.01954773
-103.970024,-95.29183878,-0.019095463,-80.518715,-96.81191704,-0.019346725
-82.61414,-96.22111715,-0.018944709,-105.20586,-96.81191704,-0.019195971
-81.81869,-95.29001845,-0.018743704,-86.87553,-94.94971965,-0.019045217
-86.49185,-93.42782106,-0.018542699,-78.10133,-94.01862095,-0.018844212
-101.79116,-93.57890843,-0.018391945,-102.70985,-93.08752226,-0.018693459
-76.88091,-90.63452497,-0.01819094,-84.254364,-92.15642356,-0.018542705
-84.15564,-89.70342627,-0.017989935,-75.48795,-91.22532486,-0.0183417
-81.70238,-88.77232758,-0.01778893,-100.17959,-91.22532486,-0.018190946
-98.2268,-88.77232758,-0.017638176,-73.0891,-89.36312747,-0.017989941
-73.029625,-87.84122888,-0.017437171,-98.51179,-87.50093008,-0.017839187
-80.244804,-87.84122888,-0.017236166,-71.23894,-87.50093008,-0.017638182
-77.79211,-86.91013018,-0.017035161,-78.66537,-86.56983138,-0.017437177
-94.44896,-83.1857354,-0.016884407,-93.891624,-85.63873269,-0.017286423
-69.11703,-81.323538,-0.016683402,-68.50964,-83.77653529,-0.017085418
-76.32505,-81.323538,-0.016482397,-75.95859,-83.54444324,-0.016884413
-82.94594,-81.323538,-0.0163117,-91.281296,-82.8454366,-0.01673366
-71.390724,-80.39243931,-0.016130639,-65.80084,-80.9832392,-0.016532655
-69.3942,-79.46134061,-0.015929634,-73.2428,-80.05214051,-0.01633165
-89.83283,-79.46134061,-0.01577888,-88.66463,-79.12104181,-0.016180896
-63.653152,-75.73694583,-0.015577875,-63.089977,-78.18994311,-0.015979891
-70.90043,-77.59914322,-0.01537687,-70.42908,-77.25884442,-0.015778886
-86.39394,-74.95147351,-0.015226116,-85.80951,-76.32774572,-0.015628132
-60.9503,-73.98305806,-0.015025111,-59.95518,-75.39664702,-0.015427127
-86.53079,-72.94364974,-0.014874357,-85.66901,-74.46554833,-0.015276373
-59.012516,-72.94364974,-0.014673352,-57.862637,-73.53444963,-0.015075368
-83.19161,-72.94364974,-0.014673352,-65.121925,-72.60335094,-0.014874363
-61.02038,-72.01255104,-0.014522598,-80.66658,-71.67225224,-0.014723609
-59.57227,-70.15035365,-0.014325818,-54.66912,-70.74115354,-0.014522604
-78.35607,-69.21925495,-0.01417084,-80.50448,-69.81005485,-0.014371851
-64.141815,-69.21925495,-0.014020086,-52.634136,-68.87895615,-0.014170846
-54.54573,-67.35705756,-0.013819081,-78.62296,-67.94785745,-0.014020092
-79.59509,-66.42595886,-0.013668327,-50.751755,-67.01675876,-0.013819087
-60.32051,-66.42595886,-0.013517573,-76.78379,-66.08566006,-0.013668333
-51.76673,-66.42595886,-0.013316568,-48.869843,-65.15456136,-0.013467328
-76.795746,-64.56376147,-0.013165814,-74.943306,-64.22346267,-0.013316574
-57.526096,-64.00947104,-0.013015061,-55.403206,-63.29236397,-0.01316582
-51.922684,-62.70156407,-0.012836406,-46.839157,-62.36126527,-0.012964815
-57.654568,-60.83936668,-0.012663302,-72.214424,-61.43016658,-0.012814062
-61.457817,-59.90826799,-0.012512548,-44.29146,-60.49906788,-0.012613057
-54.20334,-59.38219267,-0.012361794,-70.403275,-59.56796918,-0.012462303
-54.082954,-58.97716929,-0.012211041,-50.690514,-58.63687049,-0.012311549
-44.739666,-58.97716929,-0.012010036,-42.132782,-57.70577179,-0.012110544
-69.99605,-58.04607059,-0.011859282,-67.54479,-56.7746731,-0.01195979
-50.49491,-58.97716929,-0.011708528,-47.868385,-55.8435744,-0.011809037
-50.599083,-56.1838732,-0.011557774,-39.32575,-54.9124757,-0.011608032
-49.65329,-54.32167581,-0.011407021,-64.77816,-53.98137701,-0.011457278
-48.819695,-54.17786975,-0.011256267,-45.02373,-53.98137701,-0.011306524
-39.509098,-52.45947841,-0.011055262,-36.523262,-52.11917961,-0.011105519
-64.791115,-52.45947841,-0.010904508,-62.069244,-51.18808092,-0.010954765
-45.1198,-51.52837972,-0.010753754,-42.298862,-51.18808092,-0.010804011
-63.840405,-51.52837972,-0.010753754,-42.484623,-50.25698222,-0.010653258
-39.786934,-51.52837972,-0.010603,-33.01585,-49.32588352,-0.010452253
-46.120644,-51.52837972,-0.010452247,-58.726933,-48.39478483,-0.010301499
-34.73083,-49.66618232,-0.010251242,-38.85172,-47.46368613,-0.010150745
-60.42331,-48.73508363,-0.010100488,-39.055935,-46.53258743,-0.009999991
-40.68623,-47.80398493,-0.009949734,-38.158188,-45.60148874,-0.009849238
-32.53227,-45.94178754,-0.009748729,-28.850927,-44.67039004,-0.009648233
-57.837494,-44.34626846,-0.009597975,-54.59394,-43.73929134,-0.009497479
-30.036432,-44.07959015,-0.00939697,-34.61473,-43.73929134,-0.009346725
-56.11197,-44.07959015,-0.009246217,-34.84988,-41.87709395,-0.009195971
-28.202759,-44.07959015,-0.009045211,-25.479002,-40.94599526,-0.008994966
-35.11816,-42.21739275,-0.008844206,-51.26133,-40.94599526,-0.008844212
-51.6665,-39.87735879,-0.008693453,-31.19611,-40.01489656,-0.008693459
-25.397717,-39.42409666,-0.008492448,-31.45019,-39.08379786,-0.008542705
-32.238873,-38.08979491,-0.008291443,-22.124321,-38.15269917,-0.0083417
-48.876625,-37.56189927,-0.008140689,-47.924862,-37.22160047,-0.008190946
-22.570894,-36.63080057,-0.007939684,-27.776512,-36.29050177,-0.008040192
-29.36597,-36.63080057,-0.007738679,-28.042217,-35.35940308,-0.007889439
-46.08661,-35.69970188,-0.007587925,-18.726646,-34.42830438,-0.007688434
-19.746586,-34.76860318,-0.00738692,-44.51192,-33.49720568,-0.00753768
-26.49325,-31.97530709,-0.007185915,-24.257036,-33.49720568,-0.007386926
-43.28604,-31.04420839,-0.007035161,-16.161789,-31.63500829,-0.007185921
-16.87966,-30.1131097,-0.006834156,-41.838287,-30.70390959,-0.007035167
-42.98022,-30.1131097,-0.006683402,-21.53574,-29.7728109,-0.006884413
-14.977978,-29.182011,-0.006482397,-13.494836,-28.8417122,-0.006683408
-41.082085,-29.182011,-0.006482397,-19.55364,-27.91061351,-0.006482403
-18.065292,-29.182011,-0.006331644,-36.635452,-26.97951481,-0.00633165
-14.814405,-28.25091231,-0.006130639,-17.789017,-26.04841611,-0.006180896
-38.85117,-27.31981361,-0.005979885,-9.8434925,-25.11731742,-0.005979891
-11.2637415,-25.45761622,-0.00577888,-15.863725,-24.18621872,-0.005778886
-37.408054,-23.59541882,-0.005628126,-33.067017,-23.25512002,-0.005628132
-9.43261,-24.52651752,-0.005427121,-14.122342,-22.32402133,-0.005477378
-35.59622,-22.66432013,-0.005276367,-6.2558627,-21.39292263,-0.005276373
-7.6486263,-21.73322143,-0.005075362,-12.201469,-20.46182393,-0.005075368
-29.604311,-21.73322143,-0.00491641,-29.498264,-19.53072524,-0.004924614
-10.936681,-20.80212273,-0.004748729,-4.11555,-18.59962654,-0.004738685
-12.370456,-20.80212273,-0.004577875,-11.302713,-17.66852784,-0.00455778
-12.549156,-19.87102404,-0.004409477,-7.872691,-16.73742915,-0.004376242
-11.003876,-18.00882664,-0.004241191,-12.185987,-15.80633045,-0.004211047
-10.84037,-16.14662925,-0.004075362,-2.6930828,-14.87523175,-0.004027254
-8.873417,-15.21553056,-0.003907568,-6.1179843,-13.94413306,-0.003844212
-8.286853,-14.28443186,-0.003738679,-4.947435,-13.01303436,-0.003663308
-8.427261,-14.28443186,-0.00357285,-9.846164,-12.08193567,-0.003502504
-6.7593937,-13.35333316,-0.003407021,1.1629211,-11.15083697,-0.003321599
-7.0537405,-12.42223447,-0.003245057,-2.4481328,-10.21973827,-0.003140695
-4.301289,-12.42223447,-0.003079429,-7.262361,-9.288639576,-0.002979891
-4.449954,-11.49113577,-0.002913802,3.7469327,-8.357540879,-0.002798986
-2.3841288,-11.49113577,-0.002743704,-1.2190387,-7.426442183,-0.002623107
-3.695242,-9.563406503,-0.002577875,2.7309253,-6.495343487,-0.002442202
-1.602027,-7.766740983,-0.002412046,-6.113715,-5.56424479,-0.002286423
-21.164223,-7.766740983,-0.002412046,7.808115,-5.059103269,-0.002105519
2.4515505,-6.835642287,-0.002241191,2.0553753,-4.633146094,-0.00192964
-2.1146095,-6.835642287,-0.002075362,-1.5147212,-2.770948701,-0.001773861
2.5102518,-5.90454359,-0.001904508,9.457035,-1.839850004,-0.001597981
2.5933514,-5.90454359,-0.001729483,5.8544683,-0.908751308,-0.001422102
1.7868805,-3.306932955,-0.001557774,7.4057455,0.022347389,-0.001246222
4.5592966,-4.042346198,-0.001381895,1.830905,0.953446085,-0.001090444
4.366989,-1.249050108,-0.001206016,12.72971,0.953446085,-0.000916509
5.3481846,-0.317951412,-0.001030136,9.144373,1.884544782,-0.00074371
7.3623266,-0.317951412,-0.000849232,10.396467,2.815643478,-0.000572856
6.697075,0.613147285,-0.00067039,7.5378256,3.746742175,-0.000415784
8.554129,1.124659961,-0.000490388,15.620878,4.677840871,-0.0002437
9.319831,2.475344678,-0.00030978,12.863414,5.608939567,-7.22E-05
10.165957,3.406443374,-0.000129162,9.038473,6.540038264,8.24E-05
11.140972,4.337542071,5.15E-05,18.619658,7.47113696,0.000253962
12.055826,7.13083816,0.000232064,15.465111,8.402235657,0.000424837
12.97812,7.13083816,0.000412426,17.63991,9.333334353,0.000597999
14.01292,7.13083816,0.000592979,10.456129,9.467128594,0.000748752
15.005268,8.061936856,0.000773884,23.16471,11.19553175,0.000922525
14.627856,8.061936856,0.000949763,18.105734,12.12663044,0.001091994
17.955074,8.993035553,0.001130668,21.960108,13.05772914,0.00126634
16.420053,9.924134249,0.001306547,13.64305,13.05772914,0.001417094
18.739925,12.61640203,0.001482427,26.779716,14.43389847,0.00159035
19.5433,12.71743034,0.001658306,23.045662,14.91992653,0.001763828
20.489677,14.57962773,0.001834186,19.013414,15.85102523,0.001919607
0.4758153,14.57962773,0.001834186,28.49186,16.78212393,0.002090461
23.79708,15.51072643,0.002010065,27.119581,17.71322262,0.00226634
21.752316,15.51072643,0.002185944,26.104988,18.64432132,0.002437195
22.518888,15.51072643,0.002356799,25.588818,19.57542001,0.002597999
25.253849,16.44182512,0.002531813,32.28776,20.50651871,0.002773878
24.339571,17.17541804,0.002703532,30.040997,21.43761741,0.002949757
26.008522,19.23512121,0.002874387,24.978434,22.3687161,0.003105536
27.083021,19.23512121,0.003045241,36.521805,23.2998148,0.003285041
28.020243,21.09731861,0.003216095,32.331116,24.2309135,0.00346232
27.665825,22.959516,0.003381924,34.11092,25.16201219,0.0036382
31.016172,22.959516,0.003552778,30.839647,26.09311089,0.003799004
30.742695,22.959516,0.003723633,39.89851,27.02420959,0.003979908
30.523443,22.959516,0.003889462,36.931458,27.95530828,0.004160813
33.852104,24.82171339,0.004060316,37.258507,28.88640698,0.004337031
32.843742,24.82171339,0.004228292,36.37046,29.81750568,0.004502521
34.78117,25.75281209,0.004397,42.72316,30.74860437,0.004680994
35.981743,27.61500948,0.004567854,40.880184,31.67970307,0.004859305
36.47044,29.47720688,0.004738708,38.65384,32.61080176,0.005024957
36.53964,29.47720688,0.004905878,48.499115,33.54190046,0.005226139
38.90696,29.47720688,0.005075392,24.272154,34.47299916,0.005376893
33.235855,30.40830557,0.005226145,51.60783,35.40409785,0.005577898
46.410614,31.33940427,0.00542715,26.212769,36.33519655,0.005728652
21.763355,32.27050296,0.005577904,47.218536,37.26629525,0.005879406
48.71564,32.27050296,0.005778909,53.661686,38.19739394,0.006080411
23.731829,35.06379905,0.005929663,49.274002,39.12849264,0.006281416
22.510607,35.06379905,0.005929663,31.062397,40.05959134,0.00643217
46.225365,35.99489775,0.006130668,57.198048,40.99069003,0.006633175
52.296772,37.85709514,0.006381924,31.879131,41.92178873,0.006783928
11.155704,37.85709514,0.006532678,58.91983,42.85288743,0.006984933
53.902206,37.85709514,0.006733683,33.620686,43.78398612,0.007135687
29.098803,38.78819384,0.006884437,60.5973,44.71508482,0.007336692
49.80731,40.65039123,0.007035191,35.35803,45.64618352,0.007487446
55.74023,41.58148993,0.007236196,62.272102,46.57728221,0.007688451
31.622755,42.83205651,0.007386949,37.093506,47.50838091,0.007839205
58.11222,44.13632281,0.007587954,63.920635,48.4394796,0.00804021
33.333996,45.30588471,0.007738708,38.767883,49.3705783,0.008190963
53.963856,45.30588471,0.007889462,65.50725,50.301677,0.008391968
59.78379,45.30588471,0.008090467,40.418297,51.23277569,0.008542722
35.80987,45.30588471,0.008241221,67.091286,52.16387439,0.008743727
62.141136,46.23698341,0.008442226,40.04526,52.16387439,0.008743727
37.493973,48.89193444,0.008592979,63.766758,53.09497309,0.008894481
58.048603,48.0991808,0.008743733,60.70887,54.02607178,0.009045235
63.7072,49.9613782,0.008944738,68.910484,54.02607178,0.00924624
39.84563,51.82357559,0.009095492,44.43038,54.95717048,0.009396994
60.347404,52.05475748,0.009246246,70.94395,55.88826918,0.009597999
59.75821,52.75467429,0.009397,46.13414,56.81936787,0.009748752
66.665215,52.75467429,0.009598005,72.645546,57.75046657,0.009949757
42.879387,53.68577298,0.009748758,47.896385,58.68156527,0.010100511
63.345615,53.68577298,0.009899512,74.33707,60.54376266,0.010301516
68.88126,55.54797038,0.010100517,49.654472,60.54376266,0.01045227
45.27615,56.47906907,0.010251271,76.02614,61.47486136,0.010653275
65.76182,58.34126647,0.010402025,51.41231,62.40596005,0.010804029
65.22943,59.27236516,0.010552778,72.101166,63.33705875,0.010954783
65.96137,60.20346386,0.010703532,77.77368,64.26815744,0.011155788
72.76049,60.20346386,0.010904537,54.033146,65.19925614,0.011306541
49.266987,61.13456255,0.011055291,80.314095,66.13035484,0.011507546
69.69888,61.65699721,0.011206045,68.96167,67.06145353,0.011684502
75.118225,62.96126352,0.01140705,76.777306,67.99255223,0.011859305
51.756023,64.26552982,0.011557804,81.491035,68.92365093,0.01206031
72.20217,65.07921725,0.011708557,59.159153,69.85474962,0.012211064
71.75955,66.72115473,0.011859311,85.079254,70.78584832,0.012412069
78.492455,67.12617812,0.012060316,60.921482,71.71694702,0.012562823
55.297794,67.65225343,0.01221107,86.96751,72.64804571,0.012763828
75.7201,67.65225343,0.012361824,62.867756,73.57914441,0.012914582
81.09988,68.58335213,0.012562829,88.849,74.51024311,0.013115587
58.03637,70.44554952,0.012713582,64.82223,75.4413418,0.01326634
83.58506,70.44554952,0.012914588,90.72828,76.3724405,0.013467345
59.942406,72.30774691,0.013065341,66.77459,77.3035392,0.013618099
80.3185,74.16994431,0.013216095,92.60519,78.23463789,0.013819104
85.60105,75.101043,0.0134171,68.72614,79.16573659,0.013969858
62.717445,74.16994431,0.013567854,94.47972,80.09683528,0.014170863
83.035904,75.101043,0.013718608,73.7719,81.02793398,0.01432704
88.26942,75.101043,0.013919613,96.03001,81.95903268,0.014522622
65.48477,76.0321417,0.014070366,93.34282,82.89013137,0.014723627
90.75274,78.61609986,0.014271371,74.33572,83.82123007,0.014874381
67.412476,79.75653648,0.014422125,70.54254,83.82123007,0.014874381
87.67088,79.75653648,0.014572879,94.991104,84.75232877,0.015075386
92.809044,80.68763518,0.014773884,77.169975,85.68342746,0.015226139
70.23702,82.54983257,0.014924638,101.47283,86.61452616,0.015422871
90.46605,82.54983257,0.015075392,82.29149,87.54562486,0.015577898
90.115364,82.54983257,0.015226145,97.32363,88.47672355,0.015728652
96.46147,83.48093127,0.01542715,103.7081,89.40782225,0.015929657
73.99402,82.56712571,0.015577904,80.89511,90.33892095,0.016080411
94.15657,84.41202997,0.015728658,106.23587,91.27001964,0.016281416
99.212875,87.20532606,0.015929663,82.94694,92.20111834,0.01643217
76.877426,87.20532606,0.016080417,108.22558,93.13221703,0.016633175
96.98751,89.06752345,0.01623117,85.010994,94.06331573,0.016783928
102.004524,89.99862215,0.016432175,110.20862,94.99441443,0.016984933
79.78802,89.99862215,0.016582929,87.0744,95.92551312,0.017135687
99.85811,89.99862215,0.016733683,112.18967,96.85661182,0.017336692
99.54853,90.92972084,0.016884437,89.12519,97.78771052,0.017487446
105.69938,90.92972084,0.017085442,114.09102,98.71880921,0.017688451
83.59239,93.72301693,0.017236196,91.05964,99.64990791,0.017839205
103.58857,94.65411563,0.017386949,114.68632,100.5810066,0.018015158
108.48706,96.51631302,0.017587954,111.55305,101.5121053,0.018190963
86.51349,97.44741172,0.017738708,104.99249,102.443204,0.018341717
106.43363,97.44741172,0.017889462,118.298416,103.3743027,0.018542722
106.09255,97.44741172,0.018040216,95.760956,104.3054014,0.018693476
112.027756,97.81420817,0.018241221,120.435165,105.2365001,0.018894481
90.114296,99.30960911,0.018391974,97.68081,106.1675988,0.019045235
109.920845,100.2407078,0.018542728,122.087296,107.0986975,0.01924624
114.63191,101.1718065,0.018743733,99.25735,108.0297962,0.019396994
92.852036,103.0340039,0.018894487,123.57053,108.7249801,0.019597999
112.5965,103.9651026,0.019045241,120.00898,109.8919936,0.019799004
117.25881,104.8962013,0.019246246,102.109604,110.8230923,0.019949757
95.58708,104.8962013,0.019397,125.87433,111.754191,0.020150762
115.113625,105.4550425,0.019547753,103.273155,111.8874391,0.020301516
119.52094,105.8273,0.019748709,127.37592,113.6163884,0.020502521
97.85774,107.6894974,0.019899512,104.82034,114.5474871,0.020653275
117.25665,107.6894974,0.020050266,128.54674,114.5474871,0.02085428
121.629166,108.6205961,0.020251271,105.86999,116.4096844,0.021005034
100.02243,110.4827935,0.020402025,129.51198,116.4096844,0.021206039
119.41534,111.4093413,0.020552778,103.591835,116.4096844,0.021206039
123.73094,112.3449909,0.020753783,126.45045,117.3407831,0.021356793
102.23423,112.3449909,0.020904537,129.53307,119.2029805,0.021557798
121.4148,112.3449909,0.021055291,108.116,120.1340792,0.021708551
125.39553,112.3449909,0.021256296,131.43614,120.1340792,0.021909556
103.78962,114.2153797,0.02140705,109.0065,121.0651779,0.02206031
122.83154,115.6880266,0.021557804,132.32433,122.9273753,0.022261315
126.76693,116.0693856,0.021758809,109.61154,122.9273753,0.022412069
105.27136,117.931583,0.021909562,132.43088,123.858474,0.022613074
124.24272,118.8626817,0.022060316,109.798836,124.7895727,0.022763828
128.13498,118.8626817,0.022261321,128.5668,125.7206714,0.022914582
106.75,119.7937804,0.022412075,127.5842,125.7206714,0.023065335
125.52944,119.7937804,0.022562829,127.59902,126.6517701,0.023216089
124.55359,120.7248791,0.022713582,103.96722,125.7206714,0.023316592
128.96263,121.6559778,0.022914588,98.72374,124.7895727,0.023316592
107.33611,121.6559778,0.023065341,107.53161,124.7895727,0.02326634
102.60551,123.5181752,0.023165844,108.87794,124.7895727,0.023165838
128.65475,122.5870765,0.023316598,113.147934,124.7895727,0.023065335
93.03526,120.7248791,0.023366849,113.286415,122.9273753,0.022964833
95.645836,119.7937804,0.023366849,112.648254,122.4189572,0.02286433
106.39486,120.7248791,0.023316598,123.36506,122.9273753,0.022814079
105.998726,120.7248791,0.023216095,108.78748,121.9962766,0.022763828
110.75158,119.7937804,0.023115593,109.61988,121.650596,0.022713577
101.36086,118.8626817,0.022964839,109.715065,120.1340792,0.022663325
121.823204,118.8626817,0.022864336,105.81752,120.1340792,0.022562823
120.20604,119.7937804,0.022814085,121.499596,120.1340792,0.022512572
105.5005,119.7937804,0.022763834,104.54839,120.1340792,0.022412069
121.76302,118.8626817,0.022763834,119.95906,119.2029805,0.022361818
97.401634,116.0693856,0.022713582,107.15032,118.2718818,0.022311566
102.85099,114.7915141,0.02261308,107.553116,118.2718818,0.022261315
108.045166,117.0004843,0.022512577,104.00759,117.3407831,0.022160813
118.98098,117.0004843,0.022462326,119.68179,117.3407831,0.022110561
104.46841,116.8421156,0.022412075,102.70283,117.3407831,0.022010059
105.29521,113.2760896,0.022361824,118.1476,116.4096844,0.021959808
105.40298,114.7951548,0.022311572,105.32327,116.4096844,0.021909556
105.12909,114.2071883,0.022261321,105.71733,115.4785857,0.021859305
101.24934,113.6792926,0.022160819,121.483894,115.4785857,0.021859305
116.751434,113.2760896,0.022110567,98.168724,115.4785857,0.021758803
100.023735,113.05765,0.022010065,116.30685,115.4785857,0.021708551
115.216286,112.6844824,0.021959814,104.35667,115.4785857,0.0216583
102.68256,112.3449909,0.021909562,101.154724,114.5474871,0.021557798
103.01737,112.3449909,0.021859311,117.07414,113.6163884,0.021507546
103.113945,111.4138922,0.02180906,103.263115,113.6163884,0.021457295
99.20332,112.3449909,0.021708557,103.76908,113.6163884,0.021407044
114.78714,112.3449909,0.021658306,100.21593,112.6852897,0.021306541
101.29795,112.3449909,0.021608055,116.01799,112.6852897,0.02125629
99.738846,112.3449909,0.021529706,102.21551,111.754191,0.021206039
103.00291,110.4827935,0.021457301,99.22565,111.754191,0.021105536
108.03715,110.4827935,0.02140705,115.21516,111.754191,0.021055285
100.67006,112.3449909,0.021356799,101.37215,110.8230923,0.021005034
100.875465,110.4827935,0.021306547,98.36918,110.8230923,0.020904531
97.10531,109.5516948,0.021206045,114.38461,110.8230923,0.02085428
112.72848,110.4827935,0.021155794,100.531975,109.8919936,0.020804029
99.2119,108.6205961,0.021105542,97.51354,109.8919936,0.020703526
99.64672,108.0180669,0.021055291,113.55373,109.8919936,0.020653275
96.06746,107.6894974,0.020954789,99.68972,108.9608949,0.020603024
111.688934,106.2450657,0.020904537,96.657486,108.9608949,0.020502521
98.16786,106.7583987,0.020854286,112.721924,108.0297962,0.02045227
98.5978,105.8273,0.020804035,98.84831,108.0297962,0.020402019
95.00347,106.7583987,0.020703532,95.80046,108.0297962,0.020301516
110.65879,105.7790612,0.020653281,111.88946,107.0986975,0.020251265
97.12257,105.8273,0.02060303,98.005974,107.0986975,0.020201014
97.547775,104.8962013,0.020552778,98.48589,107.0986975,0.020150762
93.938835,104.8962013,0.020452276,94.821075,106.1675988,0.02005026
109.626945,104.8962013,0.020402025,110.75759,105.2365001,0.020000009
96.07664,104.8962013,0.020351773,96.87028,105.2365001,0.019949757
96.497635,104.8962013,0.020301522,93.7428,105.2365001,0.019849255
92.85096,104.8962013,0.02020102,109.85996,105.2365001,0.019799004
108.54903,104.6559178,0.020150768,95.9346,104.3054014,0.019748752
94.96455,103.9651026,0.020100517,92.79348,104.3054014,0.01964825
95.35633,104.8962013,0.020050266,108.9363,104.3054014,0.019597999
91.67318,103.0340039,0.019949763,95.000565,103.3743027,0.019547747
107.4044,103.9651026,0.019899512,111.14103,103.3743027,0.019547747
93.80558,103.0340039,0.019849261,88.09316,103.3743027,0.019447245
94.19226,101.1718065,0.01979901,106.279686,102.443204,0.019396994
90.49477,102.1029052,0.019698507,94.338,102.443204,0.019346742
106.25801,101.1718065,0.019648256,90.90345,102.443204,0.01924624
92.6464,100.2407078,0.019598005,107.0784,101.5121053,0.019195989
93.02682,99.30960911,0.019547753,93.13256,101.5121053,0.019145737
89.31578,99.30960911,0.019447251,89.94623,101.5121053,0.019045235
105.1103,99.30960911,0.019397,106.15818,100.5810066,0.018994984
91.486015,97.44741172,0.019346748,92.19803,100.5810066,0.018944732
